Casa de Areia;O Ano em que Meus Pais Saíram de Férias;ARESTA_GENERO;3
Casa de Areia;Mutum;ARESTA_GENERO;3
Casa de Areia;Paraísos Artificiais;ARESTA_GENERO;3
Casa de Areia;Ensaio Sobre a Cegueira;ARESTA_GENERO;3
A Dama do Lotação;O Céu de Suely;ARESTA_GENERO;3
A Dama do Lotação;Linha de Passe;ARESTA_GENERO;3
A Dama do Lotação;O Ano em que Meus Pais Saíram de Férias;ARESTA_GENERO;3
A Dama do Lotação;Mutum;ARESTA_GENERO;3
A Dama do Lotação;Paraísos Artificiais;ARESTA_GENERO;3
A Dama do Lotação;Ensaio Sobre a Cegueira;ARESTA_GENERO;3
Os Saltimbancos Trapalhões;Os Trapalhões na Guerra dos Planetas;ARESTA_ATOR;4
Os Saltimbancos Trapalhões;A Ilha dos Paqueras;ARESTA_GENERO;3
O Céu de Suely;Linha de Passe;ARESTA_GENERO;3
O Céu de Suely;O Ano em que Meus Pais Saíram de Férias;ARESTA_GENERO;3
O Céu de Suely;Mutum;ARESTA_DUPLA;4
O Céu de Suely;Paraísos Artificiais;ARESTA_GENERO;3
O Céu de Suely;Ensaio Sobre a Cegueira;ARESTA_GENERO;3
Linha de Passe;O Ano em que Meus Pais Saíram de Férias;ARESTA_GENERO;3
Linha de Passe;Mutum;ARESTA_GENERO;3
Linha de Passe;Paraísos Artificiais;ARESTA_GENERO;3
Linha de Passe;Ensaio Sobre a Cegueira;ARESTA_GENERO;3
O Ano em que Meus Pais Saíram de Férias;Mutum;ARESTA_GENERO;3
O Ano em que Meus Pais Saíram de Férias;Paraísos Artificiais;ARESTA_GENERO;3
O Ano em que Meus Pais Saíram de Férias;Ensaio Sobre a Cegueira;ARESTA_GENERO;3
Mutum;Paraísos Artificiais;ARESTA_GENERO;3
Mutum;Ensaio Sobre a Cegueira;ARESTA_GENERO;3
Paraísos Artificiais;Ensaio Sobre a Cegueira;ARESTA_GENERO;3
Turma da Mônica: Laços;Turma da Mônica: Lições;ARESTA_DUPLA;7
O Escaravelho do Diabo;Cidade Ameaçada;ARESTA_GENERO;3
As Boas Maneiras;Morto Não Fala;ARESTA_GENERO;3
As Boas Maneiras;O Rastro;ARESTA_GENERO;3
Morto Não Fala;O Rastro;ARESTA_GENERO;3
Xuxa e os Duendes;Castelo Rá-Tim-Bum, o Filme;ARESTA_GENERO;3
